Entry	Entry name	Protein names	Organism	Length	EC number	Gene names	Pathway	Cofactor	Subunit structure [CC]
B7MSH3	FRDD_ECO81	Fumarate reductase subunit D (Fumarate reductase 13 kDa hydrophobic protein)	Escherichia coli O81 (strain ED1a)	119		frdD ECED1_4940			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
A1AJ60	FRDC_ECOK1	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Escherichia coli O1:K1 / APEC	131		frdC Ecok1_42060 APECO1_2237			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
Q0T9N7	FRDC_ECOL5	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Escherichia coli O6:K15:H31 (strain 536 / UPEC)	131		frdC ECP_4398			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
C3LS88	FRDD_VIBCM	Fumarate reductase subunit D	Vibrio cholerae serotype O1 (strain M66-2)	130		frdD VCM66_2579			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
Q7MGX4	FRDD_VIBVY	Fumarate reductase subunit D	Vibrio vulnificus (strain YJ016)	125		frdD VV3100			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
B7NTL2	FRDD_ECO7I	Fumarate reductase subunit D (Fumarate reductase 13 kDa hydrophobic protein)	Escherichia coli O7:K1 (strain IAI39 / ExPEC)	119		frdD ECIAI39_4618			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
A1AJ59	FRDD_ECOK1	Fumarate reductase subunit D (Fumarate reductase 13 kDa hydrophobic protein)	Escherichia coli O1:K1 / APEC	119		frdD Ecok1_42050 APECO1_2238			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
A9QYP6	FRDC_YERPG	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Yersinia pestis bv. Antiqua (strain Angola)	130		frdC YpAngola_A0716			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
P64175	FRDA_MYCBO	Fumarate reductase flavoprotein subunit (EC 1.3.5.4)	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	583	1.3.5.4	frdA BQ2027_MB1578		COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250};  Note=Binds 1 FAD covalently per subunit. {ECO:0000250};	SUBUNIT: Fumarate dehydrogenase forms part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur, and two hydrophobic anchor proteins. {ECO:0000250}.
B5FBS7	FRDC_ALIFM	Fumarate reductase subunit C	Aliivibrio fischeri (strain MJ11) (Vibrio fischeri)	127		frdC VFMJ11_2458			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
O06913	FRDA_HELPY	Fumarate reductase flavoprotein subunit (EC 1.3.5.4)	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	714	1.3.5.4	frdA HP_0192		COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250};  Note=Binds 1 FAD covalently per subunit. {ECO:0000250};	SUBUNIT: Part of an enzyme complex containing three subunits: a flavoprotein, an iron-sulfur, and cytochrome b-556. {ECO:0000250}.
P0AC47	FRDB_ECOLI	Fumarate reductase iron-sulfur subunit (EC 1.3.5.1)	Escherichia coli (strain K12)	244	1.3.5.1	frdB b4153 JW4114		COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601;  Note=Binds 1 [2Fe-2S] cluster.; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137;  Note=Binds 1 [3Fe-4S] cluster.; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883;  Note=Binds 1 [4Fe-4S] cluster.;	SUBUNIT: Fumarate dehydrogenase forms part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur, and two hydrophobic anchor proteins.
O06914	FRDB_HELPY	Fumarate reductase iron-sulfur subunit (EC 1.3.5.1)	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	245	1.3.5.1	frdB HP_0191		COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000250};  Note=Binds 1 [2Fe-2S] cluster. {ECO:0000250}; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137; Evidence={ECO:0000250};  Note=Binds 1 [3Fe-4S] cluster. {ECO:0000250}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000250};	SUBUNIT: Part of an enzyme complex containing three subunits: a flavoprotein, an iron-sulfur, and cytochrome b-556. {ECO:0000250}.
Q59660	DHSD_PARDE	Succinate dehydrogenase hydrophobic membrane anchor subunit	Paracoccus denitrificans	129		sdhD	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle.	COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000250};  Note=The heme is bound between the two transmembrane subunits. {ECO:0000250};	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur protein, plus two membrane-anchoring proteins, SdhC and SdhD. {ECO:0000250}.
B1ITP4	FRDC_ECOLC	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Escherichia coli (strain ATCC 8739 / DSM 1576 / Crooks)	131		frdC EcolC_3858			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
A5F4Z1	FRDC_VIBC3	Fumarate reductase subunit C	Vibrio cholerae serotype O1 (strain ATCC 39541 / Classical Ogawa 395 / O395)	127		frdC VC0395_A2232 VC395_2771			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
Q4QM68	FRDD_HAEI8	Fumarate reductase subunit D	Haemophilus influenzae (strain 86-028NP)	114		frdD NTHI0998			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
P08064	DHSC_BACSU	Succinate dehydrogenase cytochrome b558 subunit (Cytochrome b-558)	Bacillus subtilis (strain 168)	202		sdhC BSU28450	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle.		SUBUNIT: Part of an enzyme complex containing three subunits: a flavoprotein, an iron-sulfur protein and cytochrome b-558.
P44893	FRDB_HAEIN	Fumarate reductase iron-sulfur subunit (EC 1.3.5.1)	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	256	1.3.5.1	frdB HI_0834		COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000250};  Note=Binds 1 [2Fe-2S] cluster. {ECO:0000250}; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137; Evidence={ECO:0000250};  Note=Binds 1 [3Fe-4S] cluster. {ECO:0000250}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000250};	SUBUNIT: Fumarate dehydrogenase forms part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur, and two hydrophobic anchor proteins. {ECO:0000250}.
P9WN89	FRDB_MYCTU	Fumarate reductase iron-sulfur subunit (EC 1.3.5.1)	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	247	1.3.5.1	frdB Rv1553 MTCY48.12c		COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000250};  Note=Binds 1 [2Fe-2S] cluster. {ECO:0000250}; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137; Evidence={ECO:0000250};  Note=Binds 1 [3Fe-4S] cluster. {ECO:0000250}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000250};	SUBUNIT: Fumarate dehydrogenase forms part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur, and two hydrophobic anchor proteins. {ECO:0000250}.
Q8DCX3	FRDC_VIBVU	Fumarate reductase subunit C	Vibrio vulnificus (strain CMCP6)	127		frdC VV1_1267			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
B7MSH4	FRDC_ECO81	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Escherichia coli O81 (strain ED1a)	131		frdC ECED1_4941			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
B7MKV8	FRDD_ECO45	Fumarate reductase subunit D (Fumarate reductase 13 kDa hydrophobic protein)	Escherichia coli O45:K1 (strain S88 / ExPEC)	119		frdD ECS88_4739			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
Q5E2B5	FRDC_ALIF1	Fumarate reductase subunit C	Aliivibrio fischeri (strain ATCC 700601 / ES114) (Vibrio fischeri)	127		frdC VF_2336			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
Q6PCT8	DHSD_RAT	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial (CybS) (CII-4) (QPs3) (Succinate dehydrogenase complex subunit D) (Succinate-ubiquinone oxidoreductase cytochrome b small subunit) (Succinate-ubiquinone reductase membrane anchor subunit)	Rattus norvegicus (Rat)	159		Sdhd	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle.		SUBUNIT: Component of complex II composed of four subunits: the flavoprotein (FP) SDHA, iron-sulfur protein (IP) SDHB, and a cytochrome b560 composed of SDHC and SDHD. {ECO:0000250}.
C3LS87	FRDC_VIBCM	Fumarate reductase subunit C	Vibrio cholerae serotype O1 (strain M66-2)	127		frdC VCM66_2578			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
A5U2R1	FRDC_MYCTA	Fumarate reductase subunit C	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	126		frdC MRA_1566			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
Q57GN6	FRDC_SALCH	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Salmonella choleraesuis (strain SC-B67)	131		frdC SCH_4220			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
B5FRL1	FRDC_SALDC	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Salmonella dublin (strain CT_02021853)	131		frdC SeD_A4738			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
P0AC49	FRDB_ECO57	Fumarate reductase iron-sulfur subunit (EC 1.3.5.1)	Escherichia coli O157:H7	244	1.3.5.1	frdB Z5760 ECs5134		COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000250};  Note=Binds 1 [2Fe-2S] cluster. {ECO:0000250}; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137; Evidence={ECO:0000250};  Note=Binds 1 [3Fe-4S] cluster. {ECO:0000250}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000250};	SUBUNIT: Fumarate dehydrogenase forms part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur, and two hydrophobic anchor proteins. {ECO:0000250}.
Q31T87	FRDC_SHIBS	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Shigella boydii serotype 4 (strain Sb227)	131		frdC SBO_4304			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
B7MKV9	FRDC_ECO45	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Escherichia coli O45:K1 (strain S88 / ExPEC)	131		frdC ECS88_4740			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
P69055	DHSC_ECO57	Succinate dehydrogenase cytochrome b556 subunit (Cytochrome b-556)	Escherichia coli O157:H7	129		sdhC cybA Z0875 ECs0746	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle.	COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000250};  Note=The heme is bound between the two transmembrane subunits. {ECO:0000250};	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur protein, plus two membrane-anchoring proteins, SdhC and SdhD. The complex can form homotrimers (By similarity). {ECO:0000250}.
Q1RHB5	DHSC_RICBR	Succinate dehydrogenase cytochrome b556 subunit (Cytochrome b-556)	Rickettsia bellii (strain RML369-C)	125		sdhC RBE_1168	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle.	COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000250};  Note=The heme is bound between the two transmembrane subunits. {ECO:0000250};	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur protein, plus two membrane-anchoring proteins, SdhC and SdhD. The complex can form homotrimers (By similarity). {ECO:0000250}.
B5Z2G3	FRDC_ECO5E	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Escherichia coli O157:H7 (strain EC4115 / EHEC)	131		frdC ECH74115_5670			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
P0A8Q1	FRDC_ECOL6	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	131		frdC c5240			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000250}.
A6TH71	FRDC_KLEP7	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)	131		frdC KPN78578_44810 KPN_04551			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
Q7MZY2	FRDC_PHOLL	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Photorhabdus luminescens subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01)	130		frdC plu4126			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
Q95123	DHSD_BOVIN	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial (CybS) (CII-4) (QPs3) (Succinate dehydrogenase complex subunit D) (Succinate-ubiquinone reductase membrane anchor subunit)	Bos taurus (Bovine)	158		SDHD SDH4			SUBUNIT: Component of complex II composed of four subunits: the flavoprotein (FP) SDHA, iron-sulfur protein (IP) SDHB, and a cytochrome b560 composed of SDHC and SDHD. {ECO:0000250}.
B7LC12	FRDD_ECO55	Fumarate reductase subunit D (Fumarate reductase 13 kDa hydrophobic protein)	Escherichia coli (strain 55989 / EAEC)	119		frdD EC55989_4708			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
Q5G2C6	DHSD_SHEEP	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial (CybS) (CII-4) (QPs3) (Succinate dehydrogenase complex subunit D) (Succinate-ubiquinone oxidoreductase cytochrome b small subunit) (Succinate-ubiquinone reductase membrane anchor subunit)	Ovis aries (Sheep)	158		SDHD	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle.		SUBUNIT: Component of complex II composed of four subunits: the flavoprotein (FP) SDHA, iron-sulfur protein (IP) SDHB, and a cytochrome b560 composed of SDHC and SDHD. {ECO:0000250}.
Q5RC29	DHSD_PONAB	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial (CybS) (CII-4) (QPs3) (Succinate dehydrogenase complex subunit D) (Succinate-ubiquinone oxidoreductase cytochrome b small subunit) (Succinate-ubiquinone reductase membrane anchor subunit)	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	159		SDHD	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle.		SUBUNIT: Component of complex II composed of four subunits: the flavoprotein (FP) SDHA, iron-sulfur protein (IP) SDHB, and a cytochrome b560 composed of SDHC and SDHD. {ECO:0000250}.
Q87KY2	FRDC_VIBPA	Fumarate reductase subunit C	Vibrio parahaemolyticus serotype O3:K6 (strain RIMD 2210633)	127		frdC VP2842			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
P20922	FRDA_PROVU	Fumarate reductase flavoprotein subunit (EC 1.3.5.4)	Proteus vulgaris	598	1.3.5.4	frdA		COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692;  Note=Binds 1 FAD covalently per subunit.;	SUBUNIT: Fumarate dehydrogenase forms part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur, and two hydrophobic anchor proteins.
Q6AZV0	DHSDB_XENLA	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit B, mitochondrial (CybS-B) (Succinate dehydrogenase complex subunit D-B) (Succinate-ubiquinone oxidoreductase cytochrome b small subunit B) (Succinate-ubiquinone reductase membrane anchor subunit B)	Xenopus laevis (African clawed frog)	152		sdhd-b			SUBUNIT: Component of complex II composed of four subunits: the flavoprotein (FP) sdha, iron-sulfur protein (IP) sdhb, and a cytochrome b560 composed of sdhc and sdhd. {ECO:0000250}.
P20923	FRDC_PROVU	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Proteus vulgaris	131		frdC			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD).
Q9ZMN9	FRDC_HELPJ	Fumarate reductase cytochrome b subunit	Helicobacter pylori (strain J99 / ATCC 700824) (Campylobacter pylori J99)	255		frdC jhp_0179			SUBUNIT: Part of an enzyme complex containing three subunits: a flavoprotein, an iron-sulfur, and cytochrome b-556. {ECO:0000250}.
B5Y348	FRDC_KLEP3	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Klebsiella pneumoniae (strain 342)	131		frdC KPK_5117			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
Q7MGX5	FRDC_VIBVY	Fumarate reductase subunit C	Vibrio vulnificus (strain YJ016)	127		frdC VV3099			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
B4T2Q0	FRDC_SALNS	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Salmonella newport (strain SL254)	131		frdC SNSL254_A4702			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
P54323	DHSD_CHOCR	Succinate dehydrogenase membrane anchor subunit (Succinate dehydrogenase, subunit IV)	Chondrus crispus (Carrageen Irish moss) (Polymorpha crispa)	84		SDH4 SDHD	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle.	COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000250};  Note=The heme is bound between the two transmembrane subunits. {ECO:0000250};	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur protein, plus two membrane-anchoring proteins. {ECO:0000250}.
B7NG91	FRDC_ECOLU	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Escherichia coli O17:K52:H18 (strain UMN026 / ExPEC)	131		frdC ECUMN_4688			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
Q1CEE0	FRDC_YERPN	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Yersinia pestis bv. Antiqua (strain Nepal516)	130		frdC YPN_3313 YP516_3765			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
P63726	DHSC_SALTI	Succinate dehydrogenase cytochrome b556 subunit (Cytochrome b-556)	Salmonella typhi	129		sdhC STY0775 t2144	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle.	COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000250};  Note=The heme is bound between the two transmembrane subunits. {ECO:0000250};	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur protein, plus two membrane-anchoring proteins, SdhC and SdhD. The complex can form homotrimers (By similarity). {ECO:0000250}.
A7FMZ5	FRDC_YERP3	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Yersinia pseudotuberculosis serotype O:1b (strain IP 31758)	130		frdC YpsIP31758_3669			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
Q1C0Y6	FRDC_YERPA	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Yersinia pestis bv. Antiqua (strain Antiqua)	130		frdC YPA_3925			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
P17412	FRDA_WOLSU	Fumarate reductase flavoprotein subunit (EC 1.3.5.4)	Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / LMG 7466 / NCTC 11488 / FDC 602W) (Vibrio succinogenes)	656	1.3.5.4	frdA WS0831		COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692;  Note=Binds 1 FAD covalently per subunit.;	SUBUNIT: Part of an enzyme complex containing three subunits: a flavoprotein, an iron-sulfur protein, and cytochrome b-556.
B6EMS0	FRDC_ALISL	Fumarate reductase subunit C	Aliivibrio salmonicida (strain LFI1238) (Vibrio salmonicida (strain LFI1238))	127		frdC VSAL_I2790			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
Q6LM13	FRDC_PHOPR	Fumarate reductase subunit C	Photobacterium profundum (strain SS9)	127		frdC PBPRA3380			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
B1LQH5	FRDC_ECOSM	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Escherichia coli (strain SMS-3-5 / SECEC)	131		frdC EcSMS35_4623			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
P44892	FRDC_HAEIN	Fumarate reductase subunit C	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	132		frdC HI_0833			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
