Protein ID	Transcribed	Expression [TPM]	JGI EC	Bidir EC	Bidir Subunit	Uniprot hit
1669310	Y	1.51489	2.7.8.15	2.7.8.15	SUBUNIT: Homodimer. {ECO:0000250|UniProtKB:Q9H3H5}.	Q5EA65
1004845	Y	0.19714266666666666		3.4.17.17	SUBUNIT: Interacts with SVBP; interaction enhances VASH1 tyrosine carboxypeptidase activity. {ECO:0000269|PubMed:29146868}.	Q8C1W1
1699810	Y	41.834986666666666			SUBUNIT: Component of the ribosomal small subunit (SSU) processome. {ECO:0000250}.	O94514
1727182	Y	10.836286666666666				O94589
1735310	Y	3.953803333333333			SUBUNIT: Interacts with PIP5K3. Interacts with RAB9 in its GTP-bound conformation. {ECO:0000269|PubMed:14530284, ECO:0000269|PubMed:16769818, ECO:0000269|PubMed:9230071}.	Q7Z6M1
1744849	Y	7.354026666666667		2.3.1.225		Q8BQQ1
919799	Y	3.621234333333333				P9WLM1
1293607	Y	10.187883333333334			SUBUNIT: Monomer. Interacts with ran (By similarity). {ECO:0000250|UniProtKB:Q9HD47}.	A3KPP3
1309708	Y	29.56052666666667		2.7.11.1		Q6TGC6
1664921	Y	0.8885363333333333			SUBUNIT: Component of the DNA mismatch repair (MMR) complex composed at least of MSH2, MSH3, MSH6, PMS1 and MLH1 (PubMed:26300262). The MutL-beta complex is a heterodimer of PMS1 and MLH1 (PubMed:10748105). Interacts with MCM9 (PubMed:26300262). {ECO:0000269|PubMed:10748105, ECO:0000269|PubMed:26300262}.	P54277
1001893	Y	18.411633333333334	3.1.3.-	3.1.3.-		Q3KQB6
1644132	Y	14.123130000000002	3.1.1.23			P54069
1688249	Y	12.770709666666667			SUBUNIT: Interacts with MTX2/metaxin-2. Associates with the mitochondrial contact site and cristae organizing system (MICOS) complex, composed of at least MICOS10/MIC10, CHCHD3/MIC19, CHCHD6/MIC25, APOOL/MIC27, IMMT/MIC60, APOO/MIC23/MIC26 and QIL1/MIC13. This complex was also known under the names MINOS or MitOS complex. The MICOS complex associates with mitochondrial outer membrane proteins SAMM50, MTX1 and MTX2 (together described as components of the mitochondrial outer membrane sorting assembly machinery (SAM) complex) and DNAJC11, mitochondrial inner membrane protein TMEM11 and with HSPA9. The MICOS and SAM complexes together with DNAJC11 are part of a large protein complex spanning both membranes termed the mitochondrial intermembrane space bridging (MIB) complex (By similarity). {ECO:0000250|UniProtKB:Q13505, ECO:0000269|PubMed:10381257}.	P47802
929535	Y	2.06452			SUBUNIT: Interacts with NEDD4 and NEDD4L. {ECO:0000250}.	Q9TTU3
1023538	Y	17.157874000000003				O14281
1421126	Y	3.1652815333333333				P38206
1744632	Y	40.6602763617	6.3.2.1	6.3.2.1	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00158}.	B9LIH9
949312	Y	2.3000599999999998			SUBUNIT: Component of the THO subcomplex of the transcription/export (TREX) complex which seems to have a dynamic structure involving ATP-dependent remodeling. Interacts with thoc7. {ECO:0000269|PubMed:19059247}.	Q7ZXA8
989235	Y	14.305933333333334	2.1.1.1	2.1.1.-		Q9UT28
1627284	Y	59.686883333333334			SUBUNIT: Component of the small nucleolar ribonucleoprotein particles containing H/ACA-type snoRNAs (H/ACA snoRNPs) (PubMed:21708174, PubMed:9843512, PubMed:9848653, PubMed:21131909). The protein component of the H/ACA snoRNP contains CBF5, GAR1, NHP2 and NOP10 (PubMed:21708174, PubMed:9843512, PubMed:9848653, PubMed:21131909). The complex contains a stable core composed of CBF5 and NOP10, to which GAR1 and NHP2 subsequently bind (PubMed:21708174, PubMed:9843512, PubMed:9848653, PubMed:21131909). Interacts with SHQ1 (PubMed:12228251). Interacts with NAF1 (PubMed:12515383). {ECO:0000269|PubMed:12228251, ECO:0000269|PubMed:12515383, ECO:0000269|PubMed:21131909, ECO:0000269|PubMed:21708174, ECO:0000269|PubMed:9843512, ECO:0000269|PubMed:9848653}.	P32495
1029599	Y	1.359954	3.6.1.3			Q5F364
1274576	Y	0.16510766666666665	3.1.27.-	3.1.27.-	SUBUNIT: Belongs to the multiprotein complex Integrator. {ECO:0000250|UniProtKB:Q5TA45}.	Q503E1
933276	N		3.4.-.-	3.4.19.-	SUBUNIT: Component of a large chromatin remodeling complex, at least composed of MYSM1, PCAF, RBM10 and KIF11/TRIP5. Binds histones. {ECO:0000269|PubMed:17707232}.	Q5VVJ2
1084219	Y	50.553200000000004				Q9SK39
1040496	Y	36.65273333333334				B3MRT7
1743193	Y	3.9819684389199996				Q10138
1684689	Y	178.63358466666668				A2VDD2
1288134	Y	4.70911	3.1.-.-	3.1.-.-	SUBUNIT: Identified in a histone pre-mRNA complex, at least composed of ERI1, LSM11, SLBP, SNRPB, SYNCRIP and YBX1. Binds to 40S and 60S ribosomal subunits and to 80S assembled ribosomes. Interacts in a cooperative manner with SLBP to the mature 3'-end of histone mRNAs. Found in a ternary complex with SLBP and the stem-loop structure of the 3'-end of histone mRNAs (By similarity). {ECO:0000250}.	Q7TMF2
1706798	Y	34.766569999999994				Q66I12
1673622	Y	11.986212196666665		2.5.1.59	SUBUNIT: Heterodimer of FNTA and PGGT1B. PGGT1B mediates interaction with substrate peptides. {ECO:0000269|PubMed:8106351}.	P53609
1678648	Y	12.875733333333335				P33277
1664852	Y	0.679672		2.7.12.1		Q10156
1009086	Y	0.1909675	4.6.1.1	4.6.1.1		Q96PN6
1057329	Y	6.117563333333333			SUBUNIT: Monomer. {ECO:0000269|PubMed:18393394}.	P34209
932631	Y	475.41083499999996				P11012
1648531	Y	0.6602223333333334		3.6.4.-		O60072
935567	Y	17.736373333333333			SUBUNIT: Core component of at least two putative endosomal tethering complexes, the homotypic fusion and vacuole protein sorting (HOPS) complex and the class C core vacuole/endosome tethering (CORVET) complex. Their common core is composed of the class C Vps proteins VPS11, VPS16, VPS18 and VPS33A, which in HOPS further associates with VPS39 and VPS41 and in CORVET with VPS8 and TGFBRAP1 (PubMed:25266290). Interacts with RAB5C (PubMed:25266290). Interacts with UVRAG, STX17, MON1A and MON1B (By similarity). Associates with adaptor protein complex 3 (AP-3) and clathrin (By similarity). {ECO:0000250|UniProtKB:Q63615, ECO:0000250|UniProtKB:Q96AX1, ECO:0000269|PubMed:25266290, ECO:0000305|PubMed:25266290}.	Q9D2N9
1294759	Y	24.577970333333337		3.4.22.-		O13769
976561	Y	3.713763333333333				O42877
1685554	Y	1.2059066666666667	6.-.-.-	6.-.-.-	SUBUNIT: Part of the neuronal tubulin polyglutamylase complex which contains TPGS1, TPGS2, TTLL1, LRRC49 and NICN1. {ECO:0000250}.	Q0VC71
953946	Y	1.906092				E7FAW3
1665468	Y	99.36880000000001		2.3.1.199		Q9UTF7
183268	Y	1.535167333333333			SUBUNIT: Homodimer. Component of the transcription activator complex FRI-C composed of FRI, FRL1, SUF4, FLX and FES1. Interacts with LD, ASHH2, FRL1, (via C-terminus) with FRI (via C-terminus), and with SWC6, a component of the SWR1 chromatin-remodeling complex. Binds to MED18 to regulate flowering time; recruits MED18 to FLC promoter (PubMed:24451981). {ECO:0000269|PubMed:17138694, ECO:0000269|PubMed:20711170, ECO:0000269|PubMed:21282526, ECO:0000269|PubMed:24451981}.	Q9C5G0
1042482	Y	0.14787906666666667		4.6.1.2		P16065
1033353	Y	1.657227			SUBUNIT: The APC/C is composed of at least 10 subunits. {ECO:0000250}.	O65418
1305851	Y	0.3153066666666667			SUBUNIT: Homodimer. Interacts with CIP4, FNBP1 and FNBP1L. Interacts with the SH3 domains of Abl, BTK, endophilin, spectrin and SRC. Binds specifically to GTP-bound CDC42 and RHOA. Interacts with INTU; INTU mediates the indirect interaction between DAAM1 and NPHP4. {ECO:0000269|PubMed:16630611, ECO:0000269|PubMed:17482208}.	Q9Y4D1
955072	Y	8.42634		3.1.3.-		O14306
1623258	Y	1.6965433333333333	1.1.1.65	1.1.1.-		C6TBN2
923373	Y	1.4180566666666667				Q99271
1273698	Y	24.6587	3.6.3.-	7.2.2.-		P39986
985368	Y	28.584766666666667	2.1.1.33	2.1.1.33	SUBUNIT: Forms a complex with TRM82. {ECO:0000255|HAMAP-Rule:MF_03055}.	Q6BX78
1287295	Y	3.7682643			SUBUNIT: Component of the 1.8 MDa SAGA complex, which consists of at least TRA1, CHD1, SPT7, TAF5, ADA3, SGF73, SPT20/ADA5, SPT8, TAF12, TAF6, HFI1/ADA1, UBP8, GCN5, ADA2, SPT3, SGF29, TAF10, TAF9, SGF11 and SUS1. TAF5, TAF6, TAF9, TAF19, TAF12 and ADA1 seem to be present in 2 copies. SAGA is built of 5 distinct domains with specialized functions. Domain I (containing TRA1) probably represents the activator interaction surface. Domain II (containing TAF5 and TAF6, and probably TAF9 and TAF10), domain III (containing GCN5, TAF10, SPT7, TAF5 and ADA1, and probably ADA2, ADA3 and TAF12), and domain IV (containing HFI1/ADA1 and TAF6, and probably TAF9) are believed to play primarily an architectural role. Domain III also harbors the HAT activity. Domain V (containing SPT3 and SPT20, and probably SPT8) represents the TBP-interacting module, which may be associated transiently with SAGA. Component of the SALSA complex, which consists of at least TRA1, SPT7 (C-terminal truncated form), TAF5, ADA3, SPT20, TAF12, TAF6, HFI1, GCN5, ADA2 and SPT3. Component of the SLIK complex, which consists of at least TRA1, CHD1, SPT7, TAF5, ADA3, SPT20, RTG2, TAF12, TAF6, HFI1, UBP8, GCN5, ADA2, SPT3, SGF29, TAF10 and TAF9. {ECO:0000269|PubMed:12186975, ECO:0000269|PubMed:12446794, ECO:0000269|PubMed:15647753, ECO:0000269|PubMed:9674426, ECO:0000269|PubMed:9885573}.	P35177
1622712	Y	19.136866666666666			SUBUNIT: Component of the spindle pole body (SPB), acting as the connector of microtubule arrays in the cytoplasm and the nucleoplasm, is involved in nuclear positioning before chromosome segregation, SPB separation, spindle formation, chromosome segregation, nuclear migration into the bud, nuclear reorientation after cytokinesis and nuclear fusion during conjugation. The SPB half-bridge, which is tightly associated with the cytoplasmic side of the nuclear envelope and the SPB, is playing a key role as the starting structure for and in the initiation of SPB duplication in G1 (PubMed:12857865). Within the complex, interacts with sad1 (PubMed:12857865). Component of the nuclear pore complex (NPC). NPC constitutes the exclusive means of nucleocytoplasmic transport. NPCs allow the passive diffusion of ions and small molecules and the active, nuclear transport receptor-mediated bidirectional transport of macromolecules such as proteins, RNAs, ribonucleoparticles (RNPs), and ribosomal subunits across the nuclear envelope. Due to its 8-fold rotational symmetry, all subunits are present with 8 copies or multiples thereof (By similarity). {ECO:0000250|UniProtKB:P06704, ECO:0000269|PubMed:12857865}.	O74435
1626623	Y	9.351186666666665			SUBUNIT: Homodimer. Interacts with ATG3, FOXO1 and EP300 acetyltransferase. The complex, composed of ATG3 and ATG7, plays a role in the conjugation of ATG12 to ATG5. Interacts with FOXO1 (By similarity). Forms intermediate conjugates with ATG8 family proteins such as GABARAP, GABARAPL1, GABARAPL2, MAP1LC3A, or GABARAPL1. Interacts with ATG12. {ECO:0000250, ECO:0000269|PubMed:11890701, ECO:0000269|PubMed:12482611, ECO:0000269|PubMed:16704426}.	Q9D906
1702469	Y	0.7547995			SUBUNIT: Can homodimerize. Interacts with MFF; the interaction inhibits MFF interaction with DNM1L. {ECO:0000250|UniProtKB:Q9D4W2}.	Q569B9
1267841	N				SUBUNIT: Interacts with the PAS region of the p160 coactivators. {ECO:0000269|PubMed:15184363}.	Q6UB99
1272467	Y	63.9022				O13770
992601	Y	17.992161333333332	2.1.1.-	2.1.1.-	SUBUNIT: Interacts with pab2. {ECO:0000269|PubMed:17213188}.	Q9URX7
921613	Y	5.271366666666666	5.2.1.8		SUBUNIT: Component of the spliceosome. Interacts with CYP63, U2AF35A, U2AF35B, SRZ21, RSZ22, SR34, SR45, SR45A and SCL33. {ECO:0000269|PubMed:10593939, ECO:0000269|PubMed:15166240, ECO:0000269|PubMed:17556373, ECO:0000269|PubMed:18414657, ECO:0000269|PubMed:22563826, ECO:0000269|PubMed:9761791}.	Q42404
1432689	Y	100.20876				Q5JJ64
1670386	Y	6.010656666666667				Q5A1E3
1645807	Y	7.870733333333334			SUBUNIT: Interacts with hrq1. {ECO:0000269|PubMed:22064477}.	O59753
1688583	Y	0.08766810000000001				P94408
1747957	Y	5.32564		2.7.7.7	SUBUNIT: Heterodimer with subunits of 125 kDa and 50 kDa. {ECO:0000250}.	Q9LRE5
1693248	Y	203.06895333333333	2.3.1.4	2.3.1.4		Q54WR8
1734126	Y	2.41544	2.1.1.125	2.1.1.319		Q8GWT4
1685686	Y	4527.670524029999			SUBUNIT: Component of the 60S large ribosomal subunit (LSU). {ECO:0000305|PubMed:23636399}.	P41126
1291580	Y	3.9446917666666668	1.8.3.2	1.8.3.2	SUBUNIT: Homodimer; disulfide-linked. Interacts with CHCHD4/MIA40. {ECO:0000250|UniProtKB:P55789}.	P56213
994225	Y	20.0421		2.7.11.1		Q9P6P3
1058792	Y	15.851666666666667	2.3.1.88	2.3.1.258; 2.3.1.-	SUBUNIT: Interacts with naa35. {ECO:0000269|PubMed:16484612}.	Q6DBY2
1637133	Y	7.057893333333333				Q08DZ3
1294973	Y	4.8187641999999995		3.6.4.13		Q86IZ9
1619825	Y	1.31836			SUBUNIT: Identified in the spliceosome C complex. {ECO:0000269|PubMed:11991638}.	Q96DF8
1026627	Y	5.968700666666667		2.7.4.4; 2.7.4.6		Q5TCS8
1664605	Y	14.9108	5.1.3.3	5.1.3.3		P05149
1744909	N					P0CT61
1288011	Y	1.1782326666666667	3.6.1.3	7.6.2.2	SUBUNIT: Interacts with FKBP42/TWD1 and probably with calmodulin (CaM). {ECO:0000269|PubMed:15133126}.	Q42093
1288836	Y	5.933606666666667		3.6.4.12	SUBUNIT: Component of the mcm2-7 complex. The complex forms a toroidal hexameric ring with the proposed subunit order mcm2-mcm6-mcm4-mcm7-mcm3-mcm5 (Probable). The heterodimers of mcm4/mcm6 and mcm3/mcm5 interact with mcm2 and mcm7. Interacts with sld3. {ECO:0000269|PubMed:11606526, ECO:0000269|PubMed:12006645, ECO:0000305}.	P49731
983592	Y	4.388458833333332			SUBUNIT: Consists of at least two heavy chains and a number of intermediate and light chains.	Q8IVF4
1727917	Y	2.7239239				Q09911
1734892	Y	1.8924643			SUBUNIT: Interacts with RAD51C and RAD51. Part of the CX3 complex consisting of RAD51C and XRCC3; the complex has a ring-like structure arranged into a flat disc around a central channel; CX3 can interact with RAD51 in vitro. Forms a complex with FANCD2, BRCA2 and phosphorylated FANCG. Interacts with SWSAP1 and ZSWIM7; involved in homologous recombination repair. Interacts directly with PALB2 which may serve as a scaffold for a HR complex containing PALB2, BRCA2, RAD51C, RAD51 and XRCC3 (By similarity). {ECO:0000250}.	Q9CXE6
580318	N					P0CG71
1682069	Y	1.70012				P46463
1426165	Y	0.5055756666666666			SUBUNIT: Belongs to the multiprotein complex Integrator. {ECO:0000250|UniProtKB:Q9H0H0}.	Q5ZKU4
997604	Y	22.21006			SUBUNIT: AMPK is a heterotrimer of an alpha catalytic subunit (PRKAA1 or PRKAA2), a beta (PRKAB1 or PRKAB2) and a gamma non-catalytic subunits (PRKAG1, PRKAG2 or PRKAG3). {ECO:0000250}.	Q6PAM0
1684753	Y	148.32666666666668	6.1.1.7	6.1.1.7	SUBUNIT: Monomer. {ECO:0000255|HAMAP-Rule:MF_03133}.	O13914
965113	Y	22.51185466666667	2.3.1.51	2.3.-.-		Q9US20
937751	Y	6.322353333333333		2.4.1.260		Q9VH78
1286612	Y	5.3016289254433335			SUBUNIT: Monomer. Heterotrimer composed of RABGGTA, RABGGTB and CHML; within this trimer, RABGGTA and RABGGTB form the catalytic component B, while CHML (component A) mediates Rab protein binding. Interacts with RAB1A, RAB7A and RAB27A, but has much lower affinity for RAB1A, RAB7A and RAB27A than CHM (By similarity). Interacts with the non-phosphorylated forms of RAB3A, RAB3B, RAB3C, RAB3D, RAB5B, RAB5C, RAB8A, RAB8B, RAB10, RAB12, RAB35, and RAB43 (By similarity). {ECO:0000250|UniProtKB:P26374}.	Q9QZD5
943120	Y	14.137137333333335	2.4.1.16	2.4.1.16		Q4P9K9
1670710	Y	0.6495126666666666				Q7MV19
1623012	Y	1.0007653333333333			SUBUNIT: Interacts with TP53, MDM2, TXNIP. Interacts (phosphorylated) with PIH1D1. Interacts with RUVBL1 mediating the PIH1D1-independent association with the R2TP complex. Interacts with RB1, RBL1 and RBL2; ECD competes with E2F1 for binding to hypophospshorylated RB1. Interacts with EP300. {ECO:0000250|UniProtKB:O95905}.	Q9CS74
1653080	Y	5.236257			SUBUNIT: The exocyst complex is composed of EXOC1, EXOC2, EXOC3, EXOC4, EXOC5, EXOC6, EXOC7 and EXOC8 (By similarity). Interacts with EXOC3L1 (By similarity). {ECO:0000250|UniProtKB:P97878, ECO:0000250|UniProtKB:Q3TPX4}.	O00471
1294635	Y	7.561454833333333	2.7.1.107	2.7.1.107		P52429
1317914	Y	61.17644766666667	3.2.1.8	3.2.1.8		P23557
1623977	Y	1.6111133333333332			SUBUNIT: Component of the IFT complex B, at least composed of IFT20, IFT22, HSPB11/IFT25, IFT27, IFT46, IFT52, TRAF3IP1/IFT54, IFT57, IFT74, IFT80, IFT81, and IFT88. Interacts with IFT88 (By similarity). Interacts with IL13RA1 (PubMed:10791955). Binds to microtubules, TRAF3 and DISC1 (PubMed:12812986, PubMed:12935900). Interacts with MAP4 (By similarity). {ECO:0000250|UniProtKB:Q149C2, ECO:0000269|PubMed:10791955, ECO:0000269|PubMed:12812986, ECO:0000269|PubMed:12935900}.	Q8TDR0
1663124	Y	5063.271000333333	1.1.1.37	1.1.1.37	SUBUNIT: Homodimer. {ECO:0000250|UniProtKB:P40926}.	O02640
1669918	Y	4.0460693333333335			SUBUNIT: Heteropentamer of subunits rfc1, rfc2, rfc3, rfc4 and rfc5 that forms a complex (RFC) with PCNA in the presence of ATP. Interacts with cdc24. {ECO:0000269|PubMed:9891039}.	O60182
991039	Y	13.926933333333332				O94478
1615780	Y	0.9812099999999999				E9Q7R9
1289948	Y	5.99506	3.1.1.29	3.1.1.29	SUBUNIT: Monomer. {ECO:0000255|HAMAP-Rule:MF_00083}.	Q88Z39
1740712	Y	30.545666666666666	6.3.2.19	2.3.2.23		Q17QG5
937367	N		3.1.27.-	3.1.27.-		O13794
1682735	Y	10.607933333333333			SUBUNIT: Interacts with MTX1/metaxin-1. Associates with the mitochondrial contact site and cristae organizing system (MICOS) complex, composed of at least MICOS10/MIC10, CHCHD3/MIC19, CHCHD6/MIC25, APOOL/MIC27, IMMT/MIC60, APOO/MIC23/MIC26 and QIL1/MIC13. This complex was also known under the names MINOS or MitOS complex. The MICOS complex associates with mitochondrial outer membrane proteins SAMM50, MTX1 and MTX2 (together described as components of the mitochondrial outer membrane sorting assembly machinery (SAM) complex) and DNAJC11, mitochondrial inner membrane protein TMEM11 and with HSPA9. The MICOS and SAM complexes together with DNAJC11 are part of a large protein complex spanning both membranes termed the mitochondrial intermembrane space bridging (MIB) complex (By similarity). {ECO:0000250|UniProtKB:O75431, ECO:0000269|PubMed:10381257}.	O88441
1699563	Y	15.336366666666668		4.1.99.12; 3.5.4.25		A0Q3H7
1033110	Y	3.8199493333333336				Q4WWH6
1653241	Y	56.142046666666666			SUBUNIT: Component of the 19S regulatory particle (RP/PA700) lid subcomplex of the 26S proteasome. The 26S proteasome is composed of a core protease (CP), known as the 20S proteasome, capped at one or both ends by the 19S regulatory particle (RP/PA700). The RP/PA700 complex is composed of at least 17 different subunits in two subcomplexes, the base and the lid, which form the portions proximal and distal to the 20S proteolytic core, respectively. {ECO:0000269|PubMed:14623884, ECO:0000269|PubMed:20516081}.	Q9C774
1617176	Y	18.285181			SUBUNIT: Binds unpolymerized tubulins via its WD repeat region (By similarity). Interacts with GRID2 and may also interact with GRID1. {ECO:0000250, ECO:0000269|PubMed:11829466}.	Q6P6T4
1641931	Y	21.934884999999998	6.3.2.19			O14212
1644724	Y	4355.0226114916595	2.7.2.3	2.7.2.3	SUBUNIT: Monomer. {ECO:0000250}.	P29407
1417583	Y	0.4113998			SUBUNIT: Part of the neuronal tubulin polyglutamylase complex which contains TPGS1, TPGS2, TTLL1, LRRC49 and NICN1.	Q91YK0
1069476	Y	51.897833333333324			SUBUNIT: Forms a complex with Hsp90. Interacts with sty1. {ECO:0000269|PubMed:12861001}.	O94740
1650637	Y	4.500474666666666			SUBUNIT: Forms a large molecular chaperone complex containing heat shock proteins 70 and 90 and chaperonin components. Interacts with STIP1, PRKN, GPR37, HSPA8, TCP1/CCT1, CCT2, CCT3, CCT4, CCT5, CCT6A, CCT7 and CCT8 (By similarity). Interacts with MEIG1. {ECO:0000250, ECO:0000269|PubMed:19805151}.	Q9DAK2
1430081	Y	0.34720866666666667				Q80W93
1303652	Y	8.798133333333334			SUBUNIT: Interacts with CPEB1 and EIF4E. {ECO:0000250}.	Q2KII6
1709489	Y	1.0386876666666665				Q54J33
1722748	Y	3.126806666666667			SUBUNIT: U1 snRNP is composed of the 7 core Sm proteins B/B', D1, D2, D3, E, F and G that assemble in a heptameric protein ring on the Sm site of the small nuclear RNA to form the core snRNP, and at least 3 U1 snRNP-specific proteins U1-70K, U1-A and U1-C. U1-C interacts with U1 snRNA and the 5' splice-site region of the pre-mRNA. {ECO:0000255|HAMAP-Rule:MF_03153}.	A8NYM5
1695323	Y	501.57877823333337	6.3.3.2	6.3.3.2	SUBUNIT: Monomer. {ECO:0000250}.	Q9D110
1663089	Y	119.35525884999998			SUBUNIT: Component of the eukaryotic translation initiation factor 3 (eIF-3) complex. {ECO:0000255|HAMAP-Rule:MF_03004}.	A7RWP6
1645713	Y	33.18953				Q6BU76
1656821	Y	18.301333333333332	3.4.11.-	3.4.11.-		Q8NDH3
1618540	Y	0.876885			SUBUNIT: Homodimer. The mammalian APC/C is composed at least of 14 distinct subunits ANAPC1, ANAPC2, CDC27/APC3, ANAPC4, ANAPC5, CDC16/APC6, ANAPC7, CDC23/APC8, ANAPC10, ANAPC11, CDC26/APC12, ANAPC13, ANAPC15 and ANAPC16 that assemble into a complex of at least 19 chains with a combined molecular mass of around 1.2 MDa; APC/C interacts with FZR1 and FBXO5 (By similarity). Interacts with RB. Interacts with FAM168B/MANI (By similarity). Interacts with MCPH1 (By similarity). {ECO:0000250|UniProtKB:A2A6Q5, ECO:0000250|UniProtKB:P30260}.	A7Z061
1028114	Y	31.359949999999998		3.1.21.-		Q6P8M1
1634557	Y	1.5216			SUBUNIT: Part of the gamma-tubulin complex. Gamma-tubulin complex is composed of gamma-tubulin and GCP proteins. Interacts directly with GCP2, GIP1 and GIP2. {ECO:0000269|PubMed:17714428, ECO:0000269|PubMed:19509058, ECO:0000269|PubMed:20935636, ECO:0000269|PubMed:22404201, ECO:0000269|PubMed:22427335}.	Q9FG37
1669132	Y	9.356972866666666			SUBUNIT: Component of the gamma-secretase complex, a complex composed of a presenilin homodimer, nicastrin, aph1 and pen2. {ECO:0000250|UniProtKB:Q92542}.	F0ZBA6
1007365	Y	3.02256	3.1.21.-	3.1.21.-		Q3U1C6
1745393	Y	144.51086	3.2.1.78	3.2.1.78		Q0C8J3
1009970	Y	104.89645			SUBUNIT: Heterodimer of an alpha and a beta subunit. {ECO:0000250}.	Q9P5K9
1306480	Y	0.20276346666666667	3.4.19.1	3.4.14.-		Q9P778
994066	Y	1.5155640000000001	2.7.7.7	3.6.4.-		Q588V7
573701	Y	0.9019990999999999				P36966
1417923	Y	20.577920000000002			SUBUNIT: Associated with nucleolar and cytoplasmic pre-60S particles. At the end of biogenesis it dissociates from cytoplasmic pre-60S particles and is likely to be exchanged for its ribosomal homolog, RPL24. {ECO:0000250|UniProtKB:Q07915}.	Q86B05
1312837	Y	25.316613		2.5.1.-		Q12094
1638910	N		6.1.1.14	6.1.1.14; 2.7.7.-	SUBUNIT: Homodimer. {ECO:0000250|UniProtKB:P41250}.	Q10179
1659458	Y	4.2378366666666665			SUBUNIT: Homodimer (By similarity). Interacts with SUN5 (PubMed:29298896). {ECO:0000250|UniProtKB:P59910, ECO:0000269|PubMed:29298896}.	Q80Y75
1743388	Y	0.5404909999999999			SUBUNIT: Component of the IFT complex A (IFT-A) complex. {ECO:0000250|UniProtKB:Q9HBG6}.	A8WGF4
979292	Y	10.881598966666667				O94653
1664611	Y	4.74078			SUBUNIT: Interacts with TUBGCP2, TUBGCP3 and B9D2. Interacts with CDK5RAP2; the interaction is leading to centrosomal localization of TUBG1 and CDK5RAP2. Interacts with PIFO. Interacts with SAS6 and NUP62 at the centrosome. {ECO:0000250|UniProtKB:P23258, ECO:0000250|UniProtKB:P83887}.	Q0VCD2
1424081	Y	211.84511999999998	3.5.1.41	3.5.1.41		D4AM78
918105	Y	9.700429	4.1.1.65	4.1.1.65	SUBUNIT: Heterodimer of a large membrane-associated beta subunit and a small pyruvoyl-containing alpha subunit. Interacts with pstB2. This interaction may be a means to structurally tether the donor membrane (ER) harboring PstB2 to acceptor membranes (Golgi/endosomes) harboring PSD2 during PtdSer transport to the site of PtdEtn synthesis. {ECO:0000255|HAMAP-Rule:MF_03209}.	Q5AK66
1400906	N				SUBUNIT: Monomer and homodimer. Part of the essential Sec protein translocation apparatus which comprises SecA, SecYEG and auxiliary proteins SecDF. Other proteins may also be involved. {ECO:0000255|HAMAP-Rule:MF_01382}.	B0TGY6
1425010	Y	0.31914266666666663			SUBUNIT: Self-associates. Part of the tectonic-like complex (also named B9 complex). Interacts with MKS1. Interacts with NPHP1; probably as heterodimers and/or AHI1(2):NPHP1(2) heterotetramers. Interacts (via SH3 domain) with the dynamin GTPase DNM2. Interacts with HAP1; probably as AHI1(2):HAP1(2) heterotetramers. Interacts with RAB8A. Interacts with CEND1 (By similarity). Interacts with SPATA7 (By similarity). {ECO:0000250|UniProtKB:Q8K3E5, ECO:0000250|UniProtKB:Q8N157}.	Q6DTM3
947932	Y	11.832723333333334				O60140
953832	Y	3.643467666666667			SUBUNIT: Heterotetramer of two heavy and two light chains. Interacts with aurka (By similarity). {ECO:0000250}.	Q91783
1646993	N					Q5BJC2
1718044	Y	17.089762333333336			SUBUNIT: External component of the CIA complex. In the CIA complex, interacts directly with CIAO1 and MMS19. {ECO:0000250|UniProtKB:Q9H6Q4}.	Q5BK18
1429039	Y	14.216776666666668				Q6PGY5
1045619	Y	5.352904333333334				Q5TEA6
1271766	Y	2.28662			SUBUNIT: Cohesin complexes are composed of the psm1/smc1 and psm3/smc3 heterodimer attached via their hinge domain, rad21/scc1 which link them, and psc3/scc3, which interacts with rad21. Interacts with ssl3. {ECO:0000269|PubMed:11069892, ECO:0000269|PubMed:16682348}.	P30776
1645988	Y	314.6296026666667	1.3.1.38	1.3.1.104	SUBUNIT: Homodimer. {ECO:0000250|UniProtKB:Q9BV79}.	Q6GQN8
1274467	Y	1.4118933333333334		3.4.24.-		Q9US12
1057485	Y	963.7625336666666		3.1.1.-		G0RV93
1272815	Y	5.070827666666666			SUBUNIT: Component of the putative class C core vacuole/endosome tethering (CORVET) complex (By similarity). {ECO:0000250|UniProtKB:Q8WUH2}.	A4IG72
1635963	Y	791.5451399999998	6.3.2.19	2.3.2.23		P46595
938865	Y	1005.7617666666665			SUBUNIT: V-ATPase is a heteromultimeric enzyme composed of a peripheral catalytic V1 complex (components A to H) attached to an integral membrane V0 proton pore complex (components: a, c, c', c'' and d). {ECO:0000250}.	O00780
1690294	Y	10.332859999999998			SUBUNIT: Heterodimer with gpn1. Binds to RNA polymerase II (RNAPII). {ECO:0000250|UniProtKB:Q9UHW5}.	Q54NK8
1023576	Y	40.7264			SUBUNIT: Heterodimer; heterodimerizes (via the EF-hand 5) with pdcd6. {ECO:0000250|UniProtKB:Q9UBV8}.	Q5PQ53
